winning_team,country
Cameroon,Zambia
Uganda,Congo
Egypt,Ghana
Croatia,Greece
Estonia,Malta
Togo,Togo
Armenia,Armenia
Belarus,Georgia
Iran,Netherlands
Syria,Iraq
Sweden,Italy
Kosovo,Kosovo
Albania,Turkey
Algeria,Algeria
Nigeria,Russia
Austria,Austria
Belgium,Belgium
Burkina Faso,Burkina Faso
Jordan,Cambodia
France,Germany
Lebanon,Hong Kong
Hungary,Hungary
Myanmar,India
Serbia,South Korea
Kyrgyzstan,Macau
Palestine,Palestine
Netherlands,Romania
Spain,Russia
Bahrain,Singapore
Slovakia,Slovakia
Guyana,Trinidad and Tobago
United Arab Emirates,United Arab Emirates
Afghanistan,Vietnam
Panama,Wales
Australia,Australia
Peru,Peru
Estonia,Fiji
Estonia,Vanuatu
Indonesia,Indonesia
Estonia,New Caledonia
Fiji,Vanuatu
Indonesia,Indonesia
Kyrgyzstan,Indonesia
Solomon Islands,Vanuatu
Vanuatu,Vanuatu
Kenya,Kenya
Tanzania,Kenya
Saint Kitts and Nevis,Saint Kitts and Nevis
Kyrgyzstan,Indonesia
Indonesia,Indonesia
Burundi,Kenya
Libya,Kenya
Tuvalu,Vanuatu
Ethiopia,Kenya
Zanzibar,Kenya
Kyrgyzstan,Indonesia
Fiji,Vanuatu
Vanuatu,Vanuatu
Burundi,Kenya
Libya,Kenya
Zanzibar,Kenya
Uganda,Kenya
New Caledonia,Vanuatu
Zanzibar,Kenya
Rwanda,Kenya
Solomon Islands,Vanuatu
Fiji,Vanuatu
Uganda,Kenya
Kenya,Kenya
Libya,Kenya
Burundi,Kenya
Fiji,Vanuatu
Solomon Islands,Vanuatu
Vanuatu,Vanuatu
Kenya,Kenya
Tuvalu,Vanuatu
Zanzibar,Kenya
Fiji,Vanuatu
Vanuatu,Vanuatu
Uganda,Kenya
Zanzibar,Kenya
Sweden,United Arab Emirates
Sweden,United Arab Emirates
Iceland,Indonesia
Finland,United Arab Emirates
Iceland,Indonesia
South Korea,Turkey
Bosnia and Herzegovina,United States
Moldova,Turkey
South Korea,Turkey
Mexico,United States
South Korea,Turkey
Saudi Arabia,Saudi Arabia
Iraq,Iraq
Antigua and Barbuda,Antigua and Barbuda
Qatar,Iraq
Cambodia,Laos
Togo,France
Angola,Zambia
New Caledonia,Tahiti
Zimbabwe,Zambia
Algeria,Algeria
Belize,Belize
Burkina Faso,France
Denmark,Denmark
Dominican Republic,Dominican Republic
Kyrgyzstan,South Korea
Mauritius,Macau
Mongolia,Malaysia
Luxembourg,Malta
Nicaragua,Nicaragua
Philippines,Philippines
Austria,Austria
Bosnia and Herzegovina,Bulgaria
Bolivia,Curaçao
Montenegro,Cyprus
North Macedonia,Turkey
Colombia,France
Central African Republic,Gambia
Spain,Germany
Switzerland,Greece
Trinidad and Tobago,Guadeloupe
Kazakhstan,Hungary
Mali,Belgium
Mexico,United States
England,Netherlands
Norway,Norway
Peru,United States
Brazil,Russia
Uzbekistan,Morocco
Morocco,Italy
Singapore,Singapore
Tunisia,Tunisia
Turkey,Turkey
Zimbabwe,Zambia
Estonia,Armenia
Botswana,Botswana
Kenya,Morocco
Georgia,Georgia
Togo,France
Kosovo,France
Mauritania,Mauritania
Syria,Iraq
Tahiti,Tahiti
Uganda,Uganda
South Africa,Zambia
Guernsey,Alderney
Bermuda,Barbados
Dominican Republic,Dominican Republic
Antigua and Barbuda,Jamaica
Trinidad and Tobago,Martinique
Cuba,Nicaragua
Norway,Albania
Bulgaria,Hungary
Curaçao,Curaçao
Finland,Turkey
Iran,Austria
Lithuania,Armenia
North Macedonia,Turkey
Belgium,Belgium
Senegal,France
Central African Republic,Morocco
Chile,Denmark
Georgia,Georgia
Brazil,Germany
Scotland,Hungary
Syria,Iraq
North Korea,North Korea
Kosovo,France
Bangladesh,Laos
Austria,Luxembourg
Maldives,Maldives
Croatia,United States
Ivory Coast,France
Mauritius,Mongolia
Turkey,Montenegro
Morocco,Morocco
Namibia,Namibia
Peru,United States
Philippines,Philippines
Romania,Romania
France,Russia
Eswatini,Seychelles
Belarus,Slovenia
Tanzania,Tanzania
Tunisia,France
Malawi,Uganda
Ukraine,Belgium
United States,United States
Malaysia,Malaysia
Panama,Trinidad and Tobago
Botswana,Zimbabwe
Jamaica,Saint Kitts and Nevis
Saint Barthélemy,Saint Barthélemy
Jamaica,Antigua and Barbuda
Palestine,Iraq
Jersey,Jersey
Eswatini,Kenya
Saint Barthélemy,Saint Barthélemy
Burkina Faso,France
Madagascar,South Africa
Seychelles,South Africa
United States,United States
DR Congo,Nigeria
Kenya,Kenya
France,France
Wales,United States
Turkey,Turkey
South Korea,South Korea
Montenegro,Bosnia and Herzegovina
Mauritius,South Africa
Botswana,South Africa
Argentina,Argentina
Malta,Austria
Peru,Peru
Northern Ireland,Panama
Seychelles,South Africa
Mozambique,South Africa
Austria,Austria
Botswana,South Africa
Angola,South Africa
Estonia,Estonia
Romania,Austria
Senegal,Luxembourg
Mozambique,South Africa
Madagascar,South Africa
Netherlands,Slovakia
France,France
Bosnia and Herzegovina,South Korea
Australia,Austria
Cape Verde,Algeria
Egypt,Italy
Georgia,Austria
Botswana,South Africa
Malawi,South Africa
India,India
El Salvador,United States
Slovenia,Montenegro
Mexico,Mexico
Portugal,Belgium
Austria,Austria
Namibia,South Africa
Lesotho,South Africa
Latvia,Latvia
Kenya,India
Ukraine,France
Costa Rica,Costa Rica
Belize,Barbados
Madagascar,South Africa
Botswana,South Africa
Netherlands,Italy
Chile,Austria
Moldova,Austria
India,India
Turkey,Russia
Romania,Romania
Luxembourg,Luxembourg
Martinique,Martinique
Latvia,Lithuania
New Zealand,India
South Africa,South Africa
Botswana,South Africa
Norway,Norway
Czech Republic,Austria
Belgium,Belgium
Hungary,Belarus
Zambia,South Africa
Zimbabwe,South Africa
Uruguay,Uruguay
Bolivia,Austria
French Guiana,Martinique
New Zealand,India
Germany,Germany
Croatia,Croatia
Iran,Russia
Kenya,India
South Africa,South Africa
Lesotho,South Africa
Zimbabwe,South Africa
Serbia,Austria
Denmark,Denmark
Australia,Hungary
Morocco,Estonia
Azerbaijan,Latvia
Spain,Russia
United States,France
Brazil,Austria
India,India
Senegal,Austria
Belgium,Belgium
Japan,Austria
Russia,Russia
Uruguay,Russia
Iran,Russia
Spain,Russia
France,Russia
Iceland,Russia
Denmark,Russia
Croatia,Russia
Serbia,Russia
Mexico,Russia
Switzerland,Russia
Sweden,Russia
Belgium,Russia
England,Russia
Japan,Russia
Senegal,Russia
Russia,Russia
Portugal,Russia
Uruguay,Russia
Spain,Russia
Australia,Russia
France,Russia
Croatia,Russia
Brazil,Russia
Nigeria,Russia
Switzerland,Russia
Belgium,Russia
Mexico,Russia
Germany,Russia
England,Russia
Senegal,Russia
Colombia,Russia
Uruguay,Russia
Saudi Arabia,Russia
Morocco,Russia
Portugal,Russia
Peru,Russia
France,Russia
Argentina,Russia
Croatia,Russia
South Korea,Russia
Sweden,Russia
Brazil,Russia
Costa Rica,Russia
Poland,Russia
Colombia,Russia
Tunisia,Russia
Belgium,Russia
France,Russia
Uruguay,Russia
Spain,Russia
Denmark,Russia
Brazil,Russia
Belgium,Russia
Sweden,Russia
England,Russia
Malaysia,Malaysia
France,Russia
Belgium,Russia
England,Russia
Croatia,Russia
France,Russia
Croatia,Russia
Belgium,Russia
France,Russia
Sierra Leone,Liberia
Anguilla,Saint Barthélemy
British Virgin Islands,Saint Barthélemy
Belize,Belize
Iraq,Palestine
Guatemala,Guatemala
United Arab Emirates,Austria
Jamaica,Grenada
Guatemala,Guatemala
Jamaica,Barbados
Saint Martin,Anguilla
Cuba,Barbados
Cuba,Barbados
Solomon Islands,Macau
Timor-Leste,Malaysia
Burundi,Ethiopia
Guam,Mongolia
Mongolia,Mongolia
Macau,Mongolia
Mongolia,Mongolia
Solomon Islands,Fiji
Slovakia,Slovakia
France,Germany
Ukraine,Czech Republic
Wales,Wales
Norway,Norway
Bulgaria,Slovenia
Andorra,Latvia
Armenia,Armenia
Austria,Austria
Netherlands,Netherlands
Trinidad and Tobago,Trinidad and Tobago
Macau,Mongolia
Guam,Mongolia
Suriname,Guadeloupe
Guyana,Guyana
Poland,Italy
Russia,Turkey
Albania,Albania
Serbia,Lithuania
Montenegro,Romania
Faroe Islands,Faroe Islands
Argentina,United States
Ecuador,United States
South Korea,South Korea
Uruguay,United States
Mauritius,Singapore
Brazil,United States
Colombia,United States
French Guiana,Anguilla
Saint Lucia,Antigua and Barbuda
Belize,Belize
Greece,Estonia
Belarus,Belarus
Luxembourg,Luxembourg
Brunei,Brunei
Equatorial Guinea,Equatorial Guinea
Cameroon,Comoros
Algeria,Gambia
Libya,South Africa
Mauritania,Mauritania
Zambia,Namibia
Tanzania,Uganda
Nicaragua,Saint Vincent and the Grenadines
Cuba,Cuba
Morocco,Morocco
Nigeria,Seychelles
Kenya,Kenya
Guinea-Bissau,Mozambique
France,France
Ukraine,Ukraine
Denmark,Denmark
Bulgaria,Bulgaria
Cyprus,Cyprus
Georgia,Georgia
North Macedonia,North Macedonia
Germany,Germany
Zimbabwe,Congo
Ivory Coast,Rwanda
Dominican Republic,Netherlands Antilles
Canada,United States
Aruba,Netherlands Antilles
Jamaica,Jamaica
Saint Kitts and Nevis,Saint Kitts and Nevis
Benin,Togo
Guinea,Guinea
Angola,Angola
Tunisia,Eswatini
Cape Verde,Lesotho
DR Congo,Liberia
Montenegro,Montenegro
Romania,Serbia
Kazakhstan,Andorra
Kosovo,Kosovo
Azerbaijan,Malta
Malaysia,Cambodia
Russia,Russia
Bolivia,Saudi Arabia
Haiti,Haiti
Curaçao,Curaçao
Bosnia and Herzegovina,Bosnia and Herzegovina
Hungary,Hungary
Luxembourg,San Marino
Belarus,Moldova
Argentina,United States
Ecuador,United States
Indonesia,Indonesia
Kenya,Kenya
Chile,South Korea
United Arab Emirates,Laos
Nigeria,Liberia
Venezuela,Panama
Singapore,Singapore
United States,United States
Guadeloupe,Anguilla
Brazil,United States
Botswana,Botswana
Barbados,Saint Vincent and the Grenadines
Jordan,Albania
Indonesia,Indonesia
Ukraine,Italy
Kenya,Ethiopia
Zambia,Zambia
Sweden,Russia
Serbia,Montenegro
Romania,Lithuania
Azerbaijan,Faroe Islands
Kosovo,Kosovo
Argentina,Saudi Arabia
Iceland,France
Thailand,Hong Kong
Mexico,Mexico
Bosnia and Herzegovina,Turkey
Colombia,United States
Spain,Wales
Congo,Congo
Saint Vincent and the Grenadines,French Guiana
Belgium,Belgium
England,Croatia
Austria,Austria
Finland,Estonia
Greece,Greece
Belarus,Belarus
Moldova,Moldova
Timor-Leste,Cambodia
South Korea,South Korea
Peru,United States
Brazil,Saudi Arabia
Singapore,Singapore
Malaysia,Sri Lanka
Gambia,Togo
Angola,Angola
Cape Verde,Cape Verde
Curaçao,United States
Antigua and Barbuda,Bahamas
Dominican Republic,Dominican Republic
Bermuda,Bermuda
Cuba,Grenada
Burundi,Mali
Algeria,Algeria
Guinea,Guinea
Netherlands,Netherlands
Czech Republic,Slovakia
Norway,Norway
Bulgaria,Bulgaria
Kazakhstan,Latvia
Georgia,Georgia
Gibraltar,Armenia
North Macedonia,North Macedonia
Madagascar,Equatorial Guinea
Nigeria,Nigeria
Martinique,Puerto Rico
Guyana,Turks and Caicos Islands
Suriname,Suriname
Morocco,Morocco
South Africa,South Africa
Zimbabwe,DR Congo
Burkina Faso,Burkina Faso
Tunisia,Tunisia
Namibia,Mozambique
Uganda,Uganda
Russia,Russia
Serbia,Romania
Montenegro,Lithuania
Kosovo,Faroe Islands
Guinea-Bissau,Guinea-Bissau
Saint Kitts and Nevis,Anguilla
Jamaica,Netherlands Antilles
Nicaragua,Costa Rica
Kenya,Kenya
Bosnia and Herzegovina,Bosnia and Herzegovina
Hungary,Estonia
Luxembourg,Luxembourg
Moldova,Belarus
Croatia,Croatia
Iraq,Saudi Arabia
France,France
Ukraine,Ukraine
Norway,Norway
Cyprus,Slovenia
Georgia,Latvia
Armenia,Armenia
Netherlands,Belgium
Singapore,Cambodia
Colombia,United States
Denmark,Denmark
Hong Kong,Indonesia
Panama,South Korea
Mongolia,Laos
Kyrgyzstan,Malaysia
Chile,Mexico
Peru,United States
Cameroon,Malawi
Mali,Burundi
South Africa,Seychelles
Liberia,Liberia
Ivory Coast,Central African Republic
Mauritania,Mauritania
Egypt,Eswatini
Tanzania,Tanzania
Brazil,Saudi Arabia
Martinique,Martinique
Canada,Canada
Aruba,Guadeloupe
Haiti,Martinique
Morocco,Comoros
Togo,Gambia
Nigeria,Tunisia
Guinea,Rwanda
DR Congo,Zimbabwe
Burkina Faso,Botswana
Namibia,Namibia
Uganda,Lesotho
Parishes of Jersey,Jersey
Malaysia,Malaysia
Malaysia,Cambodia
Vietnam,Laos
Singapore,Singapore
Malaysia,Malaysia
Indonesia,Indonesia
Philippines,Philippines
New Caledonia,Vanuatu
Belgium,Belgium
Croatia,Croatia
Bosnia and Herzegovina,Austria
Hungary,Hungary
Greece,Greece
Georgia,Andorra
Belarus,Luxembourg
Moldova,San Marino
Germany,Germany
Ecuador,Peru
Lebanon,Australia
Netherlands,Netherlands
Slovakia,Slovakia
Denmark,Wales
Norway,Slovenia
Bulgaria,Cyprus
Argentina,Argentina
Costa Rica,Chile
Honduras,Honduras
Palestine,Palestine
Saudi Arabia,Saudi Arabia
Bolivia,United Arab Emirates
Myanmar,Laos
Vietnam,Vietnam
Morocco,Morocco
Grenada,Grenada
Bermuda,Bermuda
Montserrat,Netherlands Antilles
Belize,Belize
Portugal,Italy
Sweden,Turkey
Scotland,Albania
Serbia,Serbia
Romania,Romania
Kosovo,Malta
South Korea,Australia
New Caledonia,Vanuatu
Philippines,Malaysia
Senegal,Equatorial Guinea
Gambia,Gambia
Libya,Seychelles
Guinea-Bissau,Namibia
Uganda,Uganda
Cuba,Cuba
Jamaica,Jamaica
Saint Lucia,Cayman Islands
Haiti,Nicaragua
Comoros,Comoros
Nigeria,South Africa
Estonia,Greece
Hungary,Hungary
Belarus,San Marino
Luxembourg,Moldova
Ghana,Ethiopia
DR Congo,Congo
Ivory Coast,Guinea
Angola,Angola
Turks and Caicos Islands,Turks and Caicos Islands
Anguilla,Bahamas
Barbados,Barbados
Canada,Saint Kitts and Nevis
Algeria,Togo
Liberia,Liberia
Central African Republic,Rwanda
Mauritania,Mauritania
Niger,Eswatini
Mozambique,Mozambique
Lesotho,Lesotho
Netherlands,Germany
Czech Republic,Czech Republic
Republic of Ireland,Denmark
Slovenia,Bulgaria
Norway,Cyprus
Latvia,Andorra
Georgia,Georgia
North Macedonia,North Macedonia
Qatar,Belgium
Curaçao,Curaçao
Martinique,Martinique
Romania,Montenegro
Serbia,Serbia
Kosovo,Kosovo
Faroe Islands,Malta
Albania,Albania
Argentina,Argentina
Australia,Australia
Chile,Chile
France,France
Bolivia,Iraq
Italy,Belgium
South Korea,Australia
Uganda,Nigeria
Ecuador,Panama
Costa Rica,Peru
Paraguay,South Africa
Morocco,Tunisia
Ukraine,Turkey
United Arab Emirates,United Arab Emirates
Cambodia,Cambodia
Dominica,Anguilla
French Guiana,French Guiana
Thailand,Philippines
Singapore,Singapore
Vietnam,Vietnam
Malaysia,Malaysia
Philippines,Indonesia
Thailand,Malaysia
Vietnam,Philippines
Vietnam,Vietnam
Vietnam,Malaysia
Vietnam,Vietnam
Turkmenistan,Turkey
North Korea,Vietnam
Oman,United Arab Emirates
Kuwait,United Arab Emirates
Australia,United Arab Emirates
Syria,United Arab Emirates
Saudi Arabia,United Arab Emirates
Oman,United Arab Emirates
Bahrain,United Arab Emirates
India,United Arab Emirates
Jordan,United Arab Emirates
Palestine,United Arab Emirates
China PR,United Arab Emirates
South Korea,United Arab Emirates
Iran,United Arab Emirates
Iraq,United Arab Emirates
Saudi Arabia,United Arab Emirates
Qatar,United Arab Emirates
Japan,United Arab Emirates
Uzbekistan,United Arab Emirates
Thailand,United Arab Emirates
Jordan,United Arab Emirates
United Arab Emirates,United Arab Emirates
Australia,United Arab Emirates
China PR,United Arab Emirates
South Korea,United Arab Emirates
Iran,United Arab Emirates
Iraq,United Arab Emirates
Saudi Arabia,United Arab Emirates
Qatar,United Arab Emirates
Japan,United Arab Emirates
Uzbekistan,United Arab Emirates
Bahrain,United Arab Emirates
Thailand,United Arab Emirates
Australia,United Arab Emirates
Jordan,United Arab Emirates
South Korea,United Arab Emirates
Kyrgyzstan,United Arab Emirates
Iraq,United Arab Emirates
Vietnam,United Arab Emirates
Lebanon,United Arab Emirates
Qatar,United Arab Emirates
Japan,United Arab Emirates
Oman,United Arab Emirates
Iran,United Arab Emirates
Vietnam,United Arab Emirates
China PR,United Arab Emirates
Uzbekistan,United Arab Emirates
Japan,United Arab Emirates
United Arab Emirates,United Arab Emirates
South Korea,United Arab Emirates
Qatar,United Arab Emirates
Iran,United Arab Emirates
Japan,United Arab Emirates
Qatar,United Arab Emirates
United Arab Emirates,United Arab Emirates
United States,United States
Japan,United Arab Emirates
Qatar,United Arab Emirates
Qatar,United Arab Emirates
United States,United States
Kazakhstan,Turkey
Cuba,Cuba
Nicaragua,Bolivia
Barbados,Saint Vincent and the Grenadines
El Salvador,United States
Bangladesh,Cambodia
Bahamas,Bahamas
Saint Barthélemy,Saint Barthélemy
Fiji,Fiji
Solomon Islands,Solomon Islands
Serbia,Germany
Wales,Wales
Denmark,Kosovo
Mauritius,Fiji
United Arab Emirates,United Arab Emirates
United States,United States
Netherlands,Netherlands
Croatia,Croatia
Slovakia,Slovakia
Poland,Austria
North Macedonia,North Macedonia
Cyprus,Cyprus
Belgium,Belgium
Turks and Caicos Islands,Anguilla
Guatemala,Guatemala
South Korea,South Korea
Mexico,United States
Peru,United States
Montenegro,Bulgaria
Luxembourg,Luxembourg
Turkey,Albania
Iceland,Andorra
France,Moldova
Angola,Botswana
United States Virgin Islands,Anguilla
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Montserrat,Cayman Islands
Saint Lucia,Antigua and Barbuda
Morocco,Malawi
Gambia,Algeria
Nigeria,Nigeria
Burkina Faso,Burkina Faso
Tunisia,Tunisia
Malaysia,Malaysia
Singapore,Malaysia
Switzerland,Georgia
Malta,Malta
Bosnia and Herzegovina,Bosnia and Herzegovina
Italy,Italy
Mali,Mali
Ghana,Ghana
Zambia,Zambia
Dominica,Dominica
Sint Maarten,Anguilla
Antigua and Barbuda,Antigua and Barbuda
Guyana,Guyana
Suriname,Suriname
Martinique,Guadeloupe
Gabon,Burundi
Mozambique,Guinea-Bissau
Raetia,Italy
Jersey,Alderney
Fiji,Fiji
Germany,Netherlands
Wales,Wales
Hungary,Hungary
North Macedonia,Slovenia
Scotland,San Marino
Belgium,Cyprus
South Africa,Tunisia
Zimbabwe,Zimbabwe
Guinea,Central African Republic
Tanzania,Tanzania
Bonaire,Anguilla
Grenada,Puerto Rico
Canada,Canada
Bermuda,Dominican Republic
Haiti,Haiti
Nicaragua,Barbados
DR Congo,DR Congo
Lesotho,Cape Verde
Saudi Arabia,Saudi Arabia
Bulgaria,Kosovo
England,Montenegro
Ukraine,Luxembourg
Turkey,Turkey
Albania,Andorra
France,France
Algeria,Algeria
Costa Rica,Costa Rica
Brazil,Czech Republic
Ghana,Ghana
Ecuador,United States
South Korea,South Korea
Argentina,Morocco
Guatemala,Nicaragua
Nigeria,Nigeria
Mexico,United States
El Salvador,United States
Syria,United Arab Emirates
Chile,United States
Spain,Malta
Sweden,Norway
Romania,Romania
Greece,Bosnia and Herzegovina
Italy,Italy
Finland,Armenia
Jersey,Guernsey
Mauritius,South Africa
Cascadia,United States
Namibia,South Africa
Malawi,South Africa
Comoros,South Africa
Mozambique,South Africa
Malawi,South Africa
Laos,Laos
Comoros,South Africa
Basque Country,Panama
Malawi,South Africa
Namibia,South Africa
Turkey,Turkey
Sri Lanka,Laos
Uganda,South Africa
Zimbabwe,South Africa
Ecuador,United States
Botswana,South Africa
Malawi,South Africa
El Salvador,United States
France,France
Madagascar,Luxembourg
Malaysia,Malaysia
Turkey,Turkey
Colombia,Colombia
Vanuatu,Vanuatu
Malawi,South Africa
Uganda,South Africa
Botswana,South Africa
Zambia,South Africa
Mexico,United States
Honduras,Paraguay
Peru,Peru
Jamaica,United States
Bermuda,Bermuda
Chile,Chile
Slovakia,Slovakia
Cambodia,Cambodia
Bangladesh,Laos
Macau,Macau
Mongolia,Mongolia
Czech Republic,Czech Republic
Kosovo,Montenegro
Luxembourg,Lithuania
Ukraine,Ukraine
Georgia,Georgia
Republic of Ireland,Denmark
Spain,Faroe Islands
Romania,Norway
Austria,Austria
Poland,North Macedonia
Israel,Latvia
Zimbabwe,South Africa
Malawi,South Africa
Argentina,Argentina
Tahiti,Vanuatu
Kenya,Kenya
South Korea,South Korea
Tunisia,Tunisia
Uruguay,Uruguay
Malaysia,Malaysia
Northern Ireland,Estonia
Germany,Belarus
Croatia,Croatia
Moldova,Moldova
Turkey,Turkey
Russia,Russia
Belgium,Belgium
Armenia,Armenia
Italy,Greece
Zambia,South Africa
Angola,Angola
Zimbabwe,Nigeria
Singapore,Singapore
Mexico,United States
Paraguay,Paraguay
Colombia,Peru
Uganda,United Arab Emirates
Venezuela,United States
Czech Republic,Czech Republic
Kosovo,Bulgaria
Serbia,Serbia
Ukraine,Ukraine
Denmark,Denmark
Norway,Faroe Islands
Romania,Malta
Austria,North Macedonia
Slovenia,Latvia
Fiji,Vanuatu
Germany,Germany
Northern Ireland,Belarus
Hungary,Hungary
Albania,Albania
France,Andorra
Belgium,Belgium
Russia,Russia
Italy,Italy
Armenia,Greece
Benin,Morocco
Tunisia,Croatia
Taiwan,Hong Kong
Iran,South Korea
Myanmar,Singapore
Brunei,Brunei
Guam,Guam
Sri Lanka,Sri Lanka
Malaysia,Malaysia
Gambia,Morocco
Ynys Môn,Wales
Mauritania,Morocco
Canada,United States
Mexico,United States
South Africa,United Arab Emirates
Indonesia,Indonesia
Uganda,United Arab Emirates
Jersey,Wales
Ynys Môn,Wales
Hitra,Wales
Shetland,Wales
Haiti,Jamaica
Costa Rica,Jamaica
Zambia,Morocco
Ynys Môn,Wales
Jersey,Wales
Isle of Man,Wales
Guernsey,Wales
El Salvador,Jamaica
Jamaica,Jamaica
Tunisia,Tunisia
Ynys Môn,Wales
Orkney,Wales
Isle of Man,Wales
Guernsey,Wales
Panama,United States
United States,United States
Benin,Morocco
Martinique,United States
Mexico,United States
Ivory Coast,United Arab Emirates
Western Isles,Wales
Alderney,Wales
Jersey,Wales
Ynys Môn,Wales
Guernsey,Wales
Haiti,United States
Costa Rica,United States
Isle of Man,Wales
Ynys Môn,Wales
Jamaica,United States
Curaçao,United States
Panama,United States
United States,United States
Canada,United States
Mexico,United States
Bermuda,United States
Haiti,United States
Curaçao,United States
Honduras,United States
Guyana,United States
United States,United States
Haiti,United States
Costa Rica,United States
Jamaica,United States
United States,United States
Mexico,United States
United States,United States
